"Yr","Seas","FltSvy","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","Nsamp","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21"
2007,7,2,2,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,12,12,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,14,14,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,16,16,13,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,18,18,19,0,0,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,20,20,19,0,0,3,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,22,22,19,0,0,3,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,24,24,21,0,0,0,5,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,26,26,18,0,0,0,3,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,2,2,0,1,28,28,16,0,0,0,0,4,7,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,7,2,2,0,1,30,30,18,0,0,0,0,1,3,2,6,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,0,2,1,1,0,2,0,0,0,0,0,0,0
2007,7,2,2,0,1,32,32,18,0,0,0,0,0,1,3,4,3,1,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,3,4,3,1,0,2,0,2,0,0,0,1,1,0,0
2007,7,2,2,0,1,34,34,20,0,0,0,0,0,0,0,1,0,5,3,1,1,2,3,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,5,3,1,1,2,3,0,1,1,0,0,2
2007,7,2,2,0,1,36,36,19,0,0,0,0,0,0,0,0,1,3,1,3,0,2,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,1,3,1,3,0,2,1,0,2,1,1,2,2
2007,7,2,2,0,1,38,38,18,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,2,2,0,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,2,2,0,2,5
2007,7,2,2,0,1,40,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
2007,7,2,2,0,1,42,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
2008,7,2,2,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,10,10,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,12,12,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,14,14,14,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,16,16,11,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,18,18,16,0,0,5,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,20,20,17,0,0,1,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,22,22,21,0,0,1,8,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,24,24,17,0,0,0,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,26,26,20,0,0,0,4,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,2,2,0,1,28,28,20,0,0,0,3,4,4,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0
2008,7,2,2,0,1,30,30,20,0,0,0,0,1,4,2,4,2,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,4,2,4,2,1,2,0,1,1,0,0,1,0,1,0,0
2008,7,2,2,0,1,32,32,20,0,0,0,0,0,4,0,3,2,3,1,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,4,0,3,2,3,1,2,0,1,1,0,1,0,1,1,0
2008,7,2,2,0,1,34,34,19,0,0,0,0,0,1,2,2,2,3,2,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,1,2,2,2,3,2,0,0,1,0,0,4,0,2,0,0
2008,7,2,2,0,1,36,36,16,0,0,0,0,0,0,1,1,2,0,1,0,1,0,2,2,1,0,1,0,4,0,0,0,0,0,0,1,1,2,0,1,0,1,0,2,2,1,0,1,0,4
2008,7,2,2,0,1,38,38,12,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,1,4
2008,7,2,2,0,1,40,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2008,7,2,2,0,1,42,42,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2009,7,2,2,0,1,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,12,12,9,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,14,14,16,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,16,16,16,0,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,18,18,15,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,20,20,18,0,0,4,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,22,22,22,0,0,2,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,24,24,20,0,0,0,5,3,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,26,26,24,0,0,0,0,1,10,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,28,28,21,0,0,0,1,1,8,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,30,30,25,0,0,0,0,0,3,7,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,3,2,2,0,0,0,0,0,0,0,0,0
2009,7,2,2,0,1,32,32,22,0,0,0,0,0,3,2,4,5,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4,5,3,1,0,2,0,1,1,0,0,0,0,0
2009,7,2,2,0,1,34,34,24,0,0,0,0,0,0,0,6,1,6,1,4,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,6,1,6,1,4,1,0,0,0,0,1,1,0,3
2009,7,2,2,0,1,36,36,22,0,0,0,0,0,0,0,1,0,2,4,4,2,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,2,4,4,2,1,1,1,2,2,0,0,2
2009,7,2,2,0,1,38,38,18,0,0,0,0,0,0,0,0,0,2,3,2,1,1,0,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,3,2,1,1,0,1,2,0,2,2,2
2009,7,2,2,0,1,40,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,5
2009,7,2,2,0,1,42,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3
2009,7,2,2,0,1,46,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,7,2,2,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,10,10,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,12,12,12,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,14,14,13,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,16,16,15,0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,18,18,19,0,0,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,20,20,25,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,22,22,18,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,24,24,16,0,0,0,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,26,26,16,0,0,0,1,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,28,28,20,0,0,0,0,1,5,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,30,30,24,0,0,0,0,0,5,4,8,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,0,1,3,0,0,0,0,0,0,0,0,0
2010,7,2,2,0,1,32,32,24,0,0,0,0,0,0,3,4,6,3,1,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,4,6,3,1,3,1,0,1,0,1,0,0,1,0
2010,7,2,2,0,1,34,34,22,0,0,0,0,0,0,0,2,1,3,0,4,3,1,2,0,1,1,1,2,1,0,0,0,0,0,0,0,2,1,3,0,4,3,1,2,0,1,1,1,2,1
2010,7,2,2,0,1,36,36,19,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,3,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,3,0,1,0,1,5
2010,7,2,2,0,1,38,38,20,0,0,0,0,0,0,0,0,1,0,2,0,2,2,1,1,2,1,1,1,6,0,0,0,0,0,0,0,0,1,0,2,0,2,2,1,1,2,1,1,1,6
2010,7,2,2,0,1,40,40,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,1,1,5
2010,7,2,2,0,1,42,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,7,2,2,0,1,44,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,7,2,2,0,1,10,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,12,12,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,14,14,18,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,16,16,22,0,2,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,18,18,24,0,0,11,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,20,20,24,0,0,4,8,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,22,22,20,0,0,0,6,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,24,24,19,0,0,0,6,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,26,26,21,0,0,0,1,6,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,28,28,25,0,0,0,1,8,6,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,30,30,26,0,0,0,0,1,6,4,4,5,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,4,5,3,0,1,2,0,0,0,0,0,0,0,0
2011,7,2,2,0,1,32,32,25,0,0,0,0,0,0,5,4,4,6,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,4,4,6,2,0,1,0,1,0,0,0,1,0,1
2011,7,2,2,0,1,34,34,23,0,0,0,0,0,0,1,2,6,2,2,2,2,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,2,6,2,2,2,2,1,1,1,0,2,0,0,1
2011,7,2,2,0,1,36,36,22,0,0,0,0,0,0,0,1,0,2,5,2,0,2,1,2,1,0,0,1,5,0,0,0,0,0,0,0,1,0,2,5,2,0,2,1,2,1,0,0,1,5
2011,7,2,2,0,1,38,38,19,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,1,1,3,0,5,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,1,1,3,0,5
2011,7,2,2,0,1,40,40,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,5
2011,7,2,2,0,1,42,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
2011,7,2,2,0,1,44,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2012,7,2,2,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,10,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,12,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,14,14,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,16,16,14,0,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,18,18,16,0,0,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,20,20,21,0,0,4,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,22,22,19,0,0,1,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,24,24,15,0,0,0,4,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,26,26,16,0,0,0,0,2,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,28,28,19,0,0,0,0,3,5,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0
2012,7,2,2,0,1,30,30,21,0,0,0,0,0,9,2,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,1,0,1,1,0,1,0,0,0,0,0,0
2012,7,2,2,0,1,32,32,20,0,0,0,0,0,0,1,8,3,0,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,2,1,0,1,3,1,0,0,0,0,0
2012,7,2,2,0,1,34,34,18,0,0,0,0,0,0,0,1,5,4,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,4,1,1,3,1,0,0,1,0,0,0,1
2012,7,2,2,0,1,36,36,20,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,3,1,2,0,1,1
2012,7,2,2,0,1,38,38,17,0,0,0,0,0,0,0,0,2,1,1,0,1,3,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,2,1,1,0,1,3,1,0,2,1,0,1,4
2012,7,2,2,0,1,40,40,14,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,3,1,3
2012,7,2,2,0,1,42,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4
2012,7,2,2,0,1,48,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,7,2,2,0,1,8,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,10,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,12,12,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,14,14,11,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,16,16,12,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,18,18,15,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,20,20,16,0,0,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,22,22,20,0,0,0,11,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,24,24,18,0,0,0,9,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,26,26,19,0,0,0,4,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,28,28,22,0,0,0,0,0,8,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0
2013,7,2,2,0,1,30,30,23,0,0,0,0,0,1,3,5,2,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5,2,7,2,1,1,0,0,1,0,0,0,0,0
2013,7,2,2,0,1,32,32,25,0,0,0,0,0,0,5,3,2,7,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,3,2,7,2,3,1,0,1,0,1,0,0,0,0
2013,7,2,2,0,1,34,34,25,0,0,0,0,0,0,0,0,2,11,2,1,1,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,11,2,1,1,2,1,2,1,0,0,0,2
2013,7,2,2,0,1,36,36,23,0,0,0,0,0,0,0,1,6,2,3,0,3,2,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,6,2,3,0,3,2,0,0,2,0,2,1,1
2013,7,2,2,0,1,38,38,18,0,0,0,0,0,0,0,0,0,1,3,0,1,2,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,1,3,0,1,2,1,1,0,1,2,0,6
2013,7,2,2,0,1,40,40,16,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,2,0,1,6
2013,7,2,2,0,1,42,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4
2013,7,2,2,0,1,44,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,7,2,2,0,1,10,10,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,12,12,11,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,14,14,20,0,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,16,16,16,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,18,18,17,0,1,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
